top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 2)",16,200,15,12,6,3,12.31,0.22,4.03,49.61,-0.27
"(30, 20, 2)",10,200,15,12,6,5,12.84,0.23,3.77,48.41,-0.29
"(30, 20, 2)",10,200,15,25,6,3,11.53,0.22,4.19,48.31,-0.27
"(30, 20, 2)",10,200,15,12,1,7,11.68,0.22,4.13,48.24,-0.3
"(30, 20, 2)",10,200,13,12,6,3,11.67,0.22,4.07,47.5,-0.23
"(30, 20, 2)",19,200,15,12,6,3,11.8,0.22,3.87,45.67,-0.37
"(30, 20, 2)",22,200,15,12,6,3,11.8,0.22,3.87,45.67,-0.37
"(30, 20, 2)",10,200,15,12,6,4,11.83,0.22,3.85,45.55,-0.29
"(30, 20, 2)",10,51,15,12,6,3,11.25,0.22,4.03,45.34,-0.38
"(30, 20, 2)",10,200,9,12,6,3,9.83,0.2,3.93,38.63,-0.29
"(30, 20, 2)",4,200,15,12,6,3,8.85,0.19,3.9,34.52,-0.25
"(30, 20, 2)",10,401,15,12,6,3,8.7,0.19,3.5,30.45,-0.38
"(30, 20, 2)",10,451,15,12,6,3,8.45,0.19,3.45,29.15,-0.44
"(30, 20, 2)",10,200,15,28,6,3,7.11,0.18,3.72,26.45,-0.27
"(30, 20, 2)",10,200,15,12,6,2,7.1,0.18,3.54,25.13,-0.35
"(30, 20, 2)",10,200,15,12,6,1,6.49,0.17,3.55,23.04,-0.29
"(30, 20, 2)",10,351,15,12,6,3,6.91,0.17,3.26,22.53,-0.31
"(30, 20, 2)",10,200,15,1,6,7,6.54,0.17,3.38,22.11,-0.32
"(30, 20, 2)",10,301,15,12,6,3,6.54,0.17,3.24,21.19,-0.31
"(30, 20, 2)",10,1,15,12,6,7,5.33,0.15,3.26,17.38,-0.38
"(30, 20, 2)",10,200,4,12,6,7,4.52,0.14,3.31,14.96,-0.36
"(30, 20, 2)",10,200,5,12,6,3,4.22,0.14,3.53,14.9,-0.25
"(30, 20, 2)",10,1,15,12,6,3,3.35,0.12,2.97,9.95,-0.31
"(30, 20, 2)",10,200,1,12,6,7,1.98,0.09,3.14,6.22,-0.25
"(30, 20, 2)",10,200,1,12,6,3,0.8,0.05,2.19,1.75,-0.25
